pair_id,PatientID,dataset_split,panel,input_path,output_path,input_min,input_max,input_mean,input_std,percentile_1,percentile_99,output_min,output_max,output_mean,output_std,original_width,original_height,new_width,new_height,pad_left,pad_top,scale
W2PAIR_0030,LiverUS-63,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-63/W2PAIR_0030/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0031,LiverUS-63,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-63/W2PAIR_0031/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0031,LiverUS-63,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-63/W2PAIR_0031/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0032,LiverUS-63,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-63/W2PAIR_0032/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0032,LiverUS-63,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-63/W2PAIR_0032/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0033,LiverUS-73,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0033/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0033,LiverUS-73,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0033/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0034,LiverUS-73,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0034/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0034,LiverUS-73,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0034/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0035,LiverUS-73,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0035/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0035,LiverUS-73,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0035/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0036,LiverUS-73,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0036/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0036,LiverUS-73,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0036/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0037,LiverUS-73,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0037/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0037,LiverUS-73,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0037/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0038,LiverUS-73,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0038/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0038,LiverUS-73,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0038/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0039,LiverUS-73,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0039/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0039,LiverUS-73,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0039/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0040,LiverUS-73,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0040/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0040,LiverUS-73,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0040/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0041,LiverUS-73,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0041/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0041,LiverUS-73,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-73/W2PAIR_0041/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0042,LiverUS-76,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0042/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0042,LiverUS-76,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0042/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0043,LiverUS-76,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0043/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0043,LiverUS-76,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0043/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0044,LiverUS-76,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0044/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0044,LiverUS-76,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0044/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0045,LiverUS-76,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0045/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0045,LiverUS-76,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0045/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0046,LiverUS-76,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0046/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0046,LiverUS-76,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0046/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0047,LiverUS-76,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0047/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0047,LiverUS-76,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0047/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0048,LiverUS-76,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0048/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0048,LiverUS-76,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0048/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0049,LiverUS-76,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0049/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0049,LiverUS-76,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0049/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0050,LiverUS-76,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0050/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0050,LiverUS-76,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0050/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0051,LiverUS-76,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0051/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0051,LiverUS-76,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0051/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0052,LiverUS-76,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0052/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0052,LiverUS-76,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0052/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0053,LiverUS-76,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0053/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0053,LiverUS-76,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0053/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0054,LiverUS-76,train,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0054/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0054,LiverUS-76,train,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/train/LiverUS-76/W2PAIR_0054/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0055,LiverUS-84,test,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/test/LiverUS-84/W2PAIR_0055/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0055,LiverUS-84,test,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/test/LiverUS-84/W2PAIR_0055/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0056,LiverUS-84,test,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/test/LiverUS-84/W2PAIR_0056/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0056,LiverUS-84,test,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/test/LiverUS-84/W2PAIR_0056/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0057,LiverUS-84,test,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/test/LiverUS-84/W2PAIR_0057/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0057,LiverUS-84,test,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/test/LiverUS-84/W2PAIR_0057/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0058,LiverUS-84,test,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/test/LiverUS-84/W2PAIR_0058/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0058,LiverUS-84,test,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/test/LiverUS-84/W2PAIR_0058/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0059,LiverUS-84,test,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/test/LiverUS-84/W2PAIR_0059/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0059,LiverUS-84,test,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/test/LiverUS-84/W2PAIR_0059/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0060,LiverUS-84,test,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/test/LiverUS-84/W2PAIR_0060/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
