item_id,pair_id,PatientID,dataset_split,augmentation_index,panel_a_path,panel_b_path,seed,angle,scale,tx,ty,gamma,gain,offset,speckle_sigma,panel_a_output_min,panel_a_output_max,panel_a_output_mean,panel_a_output_std,panel_b_output_min,panel_b_output_max,panel_b_output_mean,panel_b_output_std
W2PAIR_0029__aug_01,W2PAIR_0029,LiverUS-63,train,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0029/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0029/aug_01/panel_b_augmented.png,683831885,1.7151582564580163,0.9826560419836139,-2,-4,1.050000002971493,1.0522340801237893,-9.113518246499785,0.006390982820009772,0,255,74.00643920898438,62.95633447151543,0,255,37.738861083984375,59.01683798165792
W2PAIR_0029__aug_02,W2PAIR_0029,LiverUS-63,train,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0029/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0029/aug_02/panel_b_augmented.png,1019891466,-4.550989358126829,1.0392777810334008,6,-3,1.1437713557214342,0.9840934421871752,-9.89994044723767,0.02835791432779471,0,255,70.748779296875,54.834731761428124,0,252,35.58099365234375,54.33093750664115
W2PAIR_0029__aug_03,W2PAIR_0029,LiverUS-63,train,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0029/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0029/aug_03/panel_b_augmented.png,2086077386,-3.8655005101909734,1.0058989921992596,1,-4,1.1164717344810344,1.081907486932558,-2.6135501938208883,0.009724617439632566,0,255,80.529541015625,64.48489165185775,0,255,41.60981750488281,62.07485229172478
W2PAIR_0030__aug_01,W2PAIR_0030,LiverUS-63,train,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0030/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0030/aug_01/panel_b_augmented.png,490479845,-5.483212205981932,1.0478652174092298,4,-3,1.0077159142217922,0.9331366895072373,-8.705831764200514,0.020985213081871908,0,244,76.18251037597656,54.50711377021664,0,238,38.713531494140625,55.07105531980787
W2PAIR_0030__aug_02,W2PAIR_0030,LiverUS-63,train,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0030/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0030/aug_02/panel_b_augmented.png,2663107020,6.3528210288487585,0.9617982243159562,4,-6,0.9729727820046778,0.9029215314565208,-4.488997542237079,0.029769228168842046,0,243,66.33692932128906,57.75478316986972,0,238,34.46492004394531,52.88689768173811
W2PAIR_0030__aug_03,W2PAIR_0030,LiverUS-63,train,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0030/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0030/aug_03/panel_b_augmented.png,2820858720,5.920787782008015,0.9588533858648343,5,-8,0.9951313048745376,1.0037156577226005,5.303011013479761,0.003531621554232739,5,255,80.39622497558594,65.67601976780553,5,255,44.864105224609375,59.79923836738229
W2PAIR_0031__aug_01,W2PAIR_0031,LiverUS-63,train,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0031/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0031/aug_01/panel_b_augmented.png,2712241105,-1.7938578273405836,1.0239473242959236,-8,-6,1.105182259714698,0.9049034835815798,2.38050746581286,0.02690574667220046,2,247,73.9522705078125,54.79884879332147,2,242,39.50938415527344,53.420933308497254
W2PAIR_0031__aug_02,W2PAIR_0031,LiverUS-63,train,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0031/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0031/aug_02/panel_b_augmented.png,2376181524,-5.879752199189221,1.0239278779194163,8,-3,1.121042377072448,0.908762184031921,-5.830305765324162,0.011226332996239192,0,231,66.88020324707031,52.54037877006088,0,229,33.955322265625,51.25059772177788
W2PAIR_0031__aug_03,W2PAIR_0031,LiverUS-63,train,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0031/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0031/aug_03/panel_b_augmented.png,1234801093,4.802405379225677,1.0209207052639742,0,-7,0.8641936037567345,0.9303872119342279,-2.235046960555554,0.0289000286821544,0,255,85.32627868652344,61.376475787827374,0,246,45.41477966308594,60.10038980677094
W2PAIR_0032__aug_01,W2PAIR_0032,LiverUS-63,train,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0032/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0032/aug_01/panel_b_augmented.png,3838963062,4.912098187645938,0.9848601908178571,3,4,1.090156190129641,0.978181880416382,-9.466924321608175,0.034501748248075635,0,255,66.0302734375,57.225427401485206,0,250,33.444915771484375,53.54956114145673
W2PAIR_0032__aug_02,W2PAIR_0032,LiverUS-63,train,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0032/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0032/aug_02/panel_b_augmented.png,20605766,-3.202143050758365,1.028143536626415,6,-8,0.9451887192636205,1.0925222465285263,2.7024107308815797,0.006228270489060966,2,255,100.14495849609375,69.75226645604509,2,255,54.22328186035156,69.05748507188777
W2PAIR_0032__aug_03,W2PAIR_0032,LiverUS-63,train,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0032/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0032/aug_03/panel_b_augmented.png,3225913505,3.605052624587067,0.9924590780244121,1,4,0.9274861043239685,1.0119116023585315,6.746393553899274,0.030815657512858093,5,255,92.13107299804688,67.31216451355611,5,255,52.05084228515625,63.57596502900039
W2PAIR_0033__aug_01,W2PAIR_0033,LiverUS-73,train,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0033/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0033/aug_01/panel_b_augmented.png,2258895930,-0.26236561625400867,1.01313302653385,-5,-2,1.1229984696241364,0.9208002113325333,1.8228359777208265,0.025489972002433497,1,251,71.982177734375,55.92494146728096,1,248,38.178436279296875,53.93176555414443
W2PAIR_0033__aug_02,W2PAIR_0033,LiverUS-73,train,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0033/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0033/aug_02/panel_b_augmented.png,2105731576,-0.8961234007416454,1.0405606661289286,7,2,0.8879026083997261,0.9586912871700756,-4.710449597432915,0.044087591161439454,0,255,87.89027404785156,60.69573559943595,0,255,46.20941162109375,61.10132925768599
W2PAIR_0033__aug_03,W2PAIR_0033,LiverUS-73,train,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0033/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0033/aug_03/panel_b_augmented.png,294307509,0.5072399773912695,1.0479749817623798,-6,1,0.913244264369059,0.985951284631965,2.8593515264060834,0.02112709581270275,2,255,96.46881103515625,63.058132205594525,2,255,52.513519287109375,64.11208637593204
W2PAIR_0034__aug_01,W2PAIR_0034,LiverUS-73,train,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0034/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0034/aug_01/panel_b_augmented.png,2848461427,1.537190475643225,1.0268986989050384,6,-5,1.0834721263177742,1.0185389049175928,-4.0173477041983645,0.031910334938461286,0,255,79.59503173828125,60.56284947311102,0,255,40.99810791015625,59.5364862676963
W2PAIR_0034__aug_02,W2PAIR_0034,LiverUS-73,train,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0034/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0034/aug_02/panel_b_augmented.png,3184521008,0.8154111756937015,1.0152478590662026,7,-2,0.8642291255156882,1.0213361295517656,8.000910591432152,0.044797897741590494,6,255,102.55610656738281,68.53004428161853,6,255,58.72196960449219,66.7035037066328
W2PAIR_0034__aug_03,W2PAIR_0034,LiverUS-73,train,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0034/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0034/aug_03/panel_b_augmented.png,4216415140,-2.210259133583131,1.0204262199275502,7,4,0.9029993013379619,1.0017695745433732,-2.1966208715994773,0.02960955833268607,0,255,89.45429992675781,65.08004681007947,0,255,47.34471130371094,63.5970641828431
W2PAIR_0035__aug_01,W2PAIR_0035,LiverUS-73,train,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0035/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0035/aug_01/panel_b_augmented.png,2705259492,-5.714955888793251,1.0050135589434088,-1,-6,1.1295122069121168,1.0934987094138489,-3.9100988786407402,0.03394194506453909,0,255,79.10757446289062,64.5616035037329,0,255,40.63714599609375,61.60620688983139
W2PAIR_0035__aug_02,W2PAIR_0035,LiverUS-73,train,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0035/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0035/aug_02/panel_b_augmented.png,400709360,-5.759661025841005,0.9752891654000783,-6,5,1.0024271894978205,1.0082809679235492,8.85161515417256,0.04011074540151637,7,255,86.88456726074219,65.31330317698801,7,255,49.88777160644531,60.65689720946557
W2PAIR_0035__aug_03,W2PAIR_0035,LiverUS-73,train,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0035/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0035/aug_03/panel_b_augmented.png,3554296225,-2.657139267034741,0.9696317328003927,-2,-3,1.0069621531108057,1.0193847165236596,-0.35933461134528777,0.019283015058086946,0,255,77.35615539550781,65.80646181894447,0,255,40.71453857421875,60.68462953076429
W2PAIR_0036__aug_01,W2PAIR_0036,LiverUS-73,train,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0036/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0036/aug_01/panel_b_augmented.png,2364875533,0.6133522247229148,0.9959958946836566,5,-4,0.8799861307243689,1.0475020411991247,-2.433498755402681,0.037830330408147275,0,255,90.67155456542969,69.98132698722145,0,255,48.22984313964844,66.37255428114852
W2PAIR_0036__aug_02,W2PAIR_0036,LiverUS-73,train,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0036/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0036/aug_02/panel_b_augmented.png,741093319,-4.071635233580993,0.9990860713132087,2,-1,1.0981229721348027,1.0107567171805183,-8.241673245040701,0.03582048811652278,0,255,71.10652160644531,59.66791560613752,0,255,36.330291748046875,57.509146651823464
W2PAIR_0036__aug_03,W2PAIR_0036,LiverUS-73,train,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0036/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0036/aug_03/panel_b_augmented.png,405033738,3.596698167247254,1.0474921998275102,-2,-6,1.0974521887933049,1.0706079879857258,-7.668548003892872,0.0028385695393320365,0,255,83.31381225585938,61.14469385054648,0,255,42.475982666015625,61.56457630004129
W2PAIR_0037__aug_01,W2PAIR_0037,LiverUS-73,train,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0037/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0037/aug_01/panel_b_augmented.png,3889974619,-5.970691570710339,0.959471686216581,-1,3,0.8798061281673817,0.9949691618268903,-8.58553842604623,0.017310390896621935,0,255,76.1114501953125,65.07228880640633,0,250,39.647979736328125,59.653802519002525
W2PAIR_0037__aug_02,W2PAIR_0037,LiverUS-73,train,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0037/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0037/aug_02/panel_b_augmented.png,2078550552,-1.5194276472989845,1.0134685402519783,-2,-8,1.0007119543418088,0.9205120743879491,-5.009623699771446,0.008768331402376095,0,236,73.1431884765625,56.54749379013136,0,231,37.82112121582031,54.82983569763449
W2PAIR_0037__aug_03,W2PAIR_0037,LiverUS-73,train,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0037/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0037/aug_03/panel_b_augmented.png,1027418300,-1.230972838592253,1.0105371951270388,-1,1,1.098009653950544,0.9218040948191153,2.507240399887589,0.007952663577094477,2,240,74.08584594726562,56.37395752487408,2,240,39.7696533203125,54.29240829853123
W2PAIR_0038__aug_01,W2PAIR_0038,LiverUS-73,train,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0038/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0038/aug_01/panel_b_augmented.png,2337250745,-0.29174615219248246,1.0386440774544539,5,-6,1.026420993221913,1.0246426938792181,4.040783186105166,0.04195272253989472,3,255,92.37371826171875,63.02892727959382,3,255,50.383941650390625,63.07694707370652
W2PAIR_0038__aug_02,W2PAIR_0038,LiverUS-73,train,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0038/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0038/aug_02/panel_b_augmented.png,2001191164,6.130189745621626,0.986528740596432,-5,-4,0.8597120825767667,1.0941524768927955,2.2547180573405985,0.010554925695837703,2,255,98.48953247070312,74.61757775786053,2,255,54.02061462402344,70.50342926446892
W2PAIR_0038__aug_03,W2PAIR_0038,LiverUS-73,train,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0038/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0038/aug_03/panel_b_augmented.png,2140611778,2.7721929420009985,0.9519866328466191,6,5,1.0626091859860973,1.0540732638802068,5.158176317301731,0.0142938191623535,4,255,79.66168212890625,66.7158667702723,4,255,44.16912841796875,60.663275884888115
W2PAIR_0039__aug_01,W2PAIR_0039,LiverUS-73,train,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0039/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0039/aug_01/panel_b_augmented.png,942105252,0.6166176312526588,1.010830606709263,6,4,1.0376248414088183,0.9325329007748855,-3.3621956629834715,0.02843983468634445,0,252,73.30137634277344,57.114015088603495,0,245,37.96290588378906,55.165529996839574
W2PAIR_0039__aug_02,W2PAIR_0039,LiverUS-73,train,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0039/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0039/aug_02/panel_b_augmented.png,246893192,5.525236532215427,1.0490970967317796,-6,6,0.9027382887920216,1.0638881403714662,-8.90172142416664,0.015671576617945243,0,255,95.61297607421875,64.77061169983735,0,255,49.51087951660156,66.29305520750641
W2PAIR_0039__aug_03,W2PAIR_0039,LiverUS-73,train,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0039/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0039/aug_03/panel_b_augmented.png,3712014523,2.2441602330906463,1.013954043837372,8,-1,0.8617635501753667,0.9755210181576623,1.7084705199729981,0.047678753181527395,1,255,92.22608947753906,65.88145794793857,1,255,50.157684326171875,64.00934848340879
W2PAIR_0040__aug_01,W2PAIR_0040,LiverUS-73,train,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0040/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0040/aug_01/panel_b_augmented.png,3435012484,-4.88219238828777,1.001652376634301,-3,4,0.8886061925621624,1.088368428820623,-6.961868081351142,0.004323085789267717,0,255,91.17076110839844,70.65431045508205,0,255,47.71844482421875,68.38461350431223
W2PAIR_0040__aug_02,W2PAIR_0040,LiverUS-73,train,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0040/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0040/aug_02/panel_b_augmented.png,1623588417,6.782269415259142,0.99829317958224,2,6,0.9385284565024968,0.9920388988907327,-8.735595434795256,0.03237343659088288,0,255,78.38795471191406,62.361387705585166,0,255,40.47456359863281,60.18415819724789
W2PAIR_0040__aug_03,W2PAIR_0040,LiverUS-73,train,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0040/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0040/aug_03/panel_b_augmented.png,1959647998,5.093750045111447,0.9623861509455462,-6,-2,1.056514887363286,0.9981344514072352,-9.440504890106368,0.04845080745994547,0,255,66.04931640625,59.79576198517892,0,255,33.531402587890625,54.68019445811329
W2PAIR_0041__aug_01,W2PAIR_0041,LiverUS-73,train,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0041/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0041/aug_01/panel_b_augmented.png,1416963812,-4.423790640110763,0.9545613129153466,-2,5,0.9070395800146765,0.9289792976462972,-6.18435659893027,0.045278789238533276,0,255,69.5977783203125,60.9641019454988,0,252,36.29551696777344,55.38212311929952
W2PAIR_0041__aug_02,W2PAIR_0041,LiverUS-73,train,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0041/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0041/aug_02/panel_b_augmented.png,1753023393,-3.9336930255802667,1.036689029824682,5,7,1.0206388446061074,0.9797498931927234,-8.769437753126194,0.01661825896926959,0,251,77.72900390625,57.5941374854198,0,246,39.660614013671875,57.29604668377901
W2PAIR_0041__aug_03,W2PAIR_0041,LiverUS-73,train,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0041/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0041/aug_03/panel_b_augmented.png,3747342687,1.6573466175266844,1.0213025397949238,2,-4,1.1312288571014908,0.9304249809124178,2.5457279921424814,0.03194131182965453,2,255,74.20767211914062,56.02805491862768,2,249,39.707489013671875,54.30805816775061
W2PAIR_0042__aug_01,W2PAIR_0042,LiverUS-76,train,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0042/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0042/aug_01/panel_b_augmented.png,3189622259,3.4109902905028644,1.043330405351584,-8,-6,1.0158673647829037,0.930802853125605,1.688777583629557,0.010877051238269637,1,245,83.08738708496094,57.46960528690225,1,244,44.221649169921875,57.7647993040542
W2PAIR_0042__aug_02,W2PAIR_0042,LiverUS-76,train,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0042/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0042/aug_02/panel_b_augmented.png,2012109367,2.662041900707475,1.0055451918346414,-4,-3,1.1236053771698682,1.016283808501694,-5.546901923706001,0.02473226583665479,0,255,72.57820129394531,59.739981377936004,0,255,37.092559814453125,56.85915179534273
W2PAIR_0042__aug_03,W2PAIR_0042,LiverUS-76,train,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0042/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0042/aug_03/panel_b_augmented.png,1225033838,4.385986669574542,0.9909619027148583,-8,-7,0.9371763549785253,1.0566488885858676,-0.6106095285662416,0.027148438565561362,0,255,88.25216674804688,69.40470321200722,0,255,46.831329345703125,65.70646676932215
W2PAIR_0043__aug_01,W2PAIR_0043,LiverUS-76,train,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0043/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0043/aug_01/panel_b_augmented.png,2228835327,3.398550977555379,1.0030973875638993,-6,-8,0.9122316386823853,0.9120784223742376,-6.567486020026784,0.03682562871595363,0,251,75.14935302734375,58.04619102533926,0,246,39.11712646484375,55.57509762009447
W2PAIR_0043__aug_02,W2PAIR_0043,LiverUS-76,train,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0043/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0043/aug_02/panel_b_augmented.png,3207512400,-5.9789771986042375,0.9844840280052702,-5,6,0.9864925909329733,1.0410833646102542,1.1481611512956036,0.02122753016681091,1,255,84.11431884765625,67.4717869916282,1,255,44.99525451660156,63.24958572241826
W2PAIR_0043__aug_03,W2PAIR_0043,LiverUS-76,train,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0043/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0043/aug_03/panel_b_augmented.png,751395315,-5.162685552872841,1.0046166457217838,-1,3,0.9619258393090231,0.9955329303549664,-0.5480917651403416,0.03921222192774386,0,255,83.67439270019531,64.49333533411146,0,255,44.234710693359375,61.547459308376034
W2PAIR_0044__aug_01,W2PAIR_0044,LiverUS-76,train,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0044/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0044/aug_01/panel_b_augmented.png,3304368105,-2.6783843300028636,0.962598907594777,4,5,1.0587912419656398,0.9229490177183421,0.31938796047504603,0.002896419638737102,0,237,66.80763244628906,58.642585094744895,0,235,35.055023193359375,53.59766174260184
W2PAIR_0044__aug_02,W2PAIR_0044,LiverUS-76,train,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0044/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0044/aug_02/panel_b_augmented.png,1897363521,4.970697056566804,0.9781649491881839,0,5,0.9834912901664462,0.9503757006067197,-7.39487520584726,0.005795001069268841,0,238,69.78337097167969,59.05863980617646,0,234,35.90708923339844,54.97509857576105
W2PAIR_0044__aug_03,W2PAIR_0044,LiverUS-76,train,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0044/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0044/aug_03/panel_b_augmented.png,3586602219,6.455105351166958,0.951161765906428,5,-8,0.9378856774784152,0.9380888614674285,-3.414710554924117,0.045225285745503586,0,255,69.87565612792969,61.85909006235615,0,255,36.642547607421875,55.995147810975354
W2PAIR_0045__aug_01,W2PAIR_0045,LiverUS-76,train,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0045/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0045/aug_01/panel_b_augmented.png,1658539291,-1.619970400468567,1.0086589838396425,-8,-6,1.0466483873220198,1.0651356069568132,-2.154700306672572,0.035382047744842327,0,255,83.70050048828125,65.58630572219073,0,255,43.590484619140625,63.217829840950124
W2PAIR_0045__aug_02,W2PAIR_0045,LiverUS-76,train,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0045/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0045/aug_02/panel_b_augmented.png,3594913209,5.357542505289386,1.0236583369712633,-8,3,1.088256220734587,1.0537992856140626,4.32461489211015,0.03905949823200594,3,255,88.60092163085938,63.92701809837077,3,255,48.244049072265625,62.652644003633476
W2PAIR_0045__aug_03,W2PAIR_0045,LiverUS-76,train,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0045/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0045/aug_03/panel_b_augmented.png,1111369980,-6.574922717407127,1.0358833173158142,-3,-3,1.0992937642364775,1.025691396759494,-3.0606048387980556,0.030209997080778317,0,255,81.09710693359375,60.59472957788074,0,255,41.67231750488281,60.06225763956509
